pytorch_broadcast,2,1024,0.00048499107360839845,0.00013016950497441623
pytorch_broadcast,2,32768,0.0005899429321289063,0.0001086335725949641
pytorch_broadcast,2,1048576,0.0013076305389404298,0.00010062016553895439
pytorch_broadcast,2,33554432,0.01940946578979492,0.0009307461235562148
pytorch_broadcast,2,1073741824,0.5406952857971191,0.014706928317667315
pytorch_broadcast,4,1024,0.0006699562072753906,0.00015802048165650497
pytorch_broadcast,4,32768,0.0008597850799560546,7.30379119454986e-05
pytorch_broadcast,4,1048576,0.0018624305725097657,0.00020660615080685734
pytorch_broadcast,4,33554432,0.042971038818359376,0.00067453001809488
pytorch_broadcast,4,1073741824,1.0603926658630372,0.028472490299250943
pytorch_broadcast,8,1024,0.0013175487518310546,0.0001236832681375895
pytorch_broadcast,8,32768,0.0014795780181884766,9.656139654534823e-05
pytorch_broadcast,8,1048576,0.002680253982543945,0.0001937610292995209
pytorch_broadcast,8,33554432,0.06916494369506836,0.004247194455366378
pytorch_broadcast,8,1073741824,1.770626163482666,0.04774489676355774
pytorch_broadcast,16,1024,0.0021601200103759767,0.0003404170295476757
pytorch_broadcast,16,32768,0.00225682258605957,0.0002519886285147212
pytorch_broadcast,16,1048576,0.003184604644775391,0.00026152309456607627
pytorch_broadcast,16,33554432,0.10465497970581054,0.01619310817316189
pytorch_broadcast,16,1073741824,2.681446933746338,0.0705355933178944
pytorch_gather,2,1024,0.0013619422912597655,0.001421154770870406
pytorch_gather,2,32768,0.001035928726196289,0.0003739190566122667
pytorch_gather,2,1048576,0.002695655822753906,0.00027024413499272397
pytorch_gather,2,33554432,0.0439568042755127,0.0006919755364447987
pytorch_gather,2,1073741824,1.0804152488708496,0.01794733906972472
pytorch_gather,4,1024,0.003950691223144532,0.00578180853165741
pytorch_gather,4,32768,0.0012864112854003907,0.0001528465492664341
pytorch_gather,4,1048576,0.00461735725402832,0.00031861428253115385
pytorch_gather,4,33554432,0.09511470794677734,0.0036767489625007307
pytorch_gather,4,1073741824,2.1589911937713624,0.05867927187120426
pytorch_gather,8,1024,0.002113008499145508,0.00013012191478550575
pytorch_gather,8,32768,0.0022005558013916014,0.0001734447167247019
pytorch_gather,8,1048576,0.008958196640014649,0.0006946012855057265
pytorch_gather,8,33554432,0.21649036407470704,0.0737993197889862
pytorch_gather,8,1073741824,4.24526195526123,0.11890833864641592
pytorch_gather,16,1024,0.0038530826568603516,0.00014837322818551804
pytorch_gather,16,32768,0.004024934768676758,0.0003328674961854861
pytorch_gather,16,1048576,0.017057466506958007,0.000589080858087313
pytorch_gather,16,33554432,0.4144620895385742,0.04956234140866814
pytorch_gather,16,1073741824,24.435433053970335,10.337101837241205
pytorch_reduce,2,1024,0.0005631923675537109,7.832816346330599e-05
pytorch_reduce,2,32768,0.0006171703338623047,5.676357335262663e-05
pytorch_reduce,2,1048576,0.002076578140258789,0.00022360904214395986
pytorch_reduce,2,33554432,0.04072265625,0.0015282045864981485
pytorch_reduce,2,1073741824,1.00278959274292,0.03700844673530216
pytorch_reduce,4,1024,0.0014749526977539062,0.00015332495473463216
pytorch_reduce,4,32768,0.0015825271606445313,0.00016181464572533253
pytorch_reduce,4,1048576,0.0025637149810791016,8.419153859129757e-05
pytorch_reduce,4,33554432,0.04117231369018555,0.0016443616631060213
pytorch_reduce,4,1073741824,1.0317702293395996,0.034190331843124026
pytorch_reduce,8,1024,0.002780628204345703,0.00029681442780588995
pytorch_reduce,8,32768,0.002941751480102539,0.00017687661053248174
pytorch_reduce,8,1048576,0.004157924652099609,0.00019953003462593968
pytorch_reduce,8,33554432,0.043511390686035156,0.0022911385061819595
pytorch_reduce,8,1073741824,1.158764410018921,0.0905911942648006
pytorch_reduce,16,1024,0.005447816848754883,0.000580935279363555
pytorch_reduce,16,32768,0.005832004547119141,0.0004107463877396158
pytorch_reduce,16,1048576,0.0067652702331542965,0.0007712059497297827
pytorch_reduce,16,33554432,0.08564424514770508,0.07694492781059385
pytorch_reduce,16,1073741824,1.1818120002746582,0.0971914265990706
pytorch_allreduce,2,1024,0.0005096435546875,2.1944147563170537e-05
pytorch_allreduce,2,32768,0.0006270885467529296,9.117912015231735e-05
pytorch_allreduce,2,1048576,0.0021214008331298826,0.00011159175418529711
pytorch_allreduce,2,33554432,0.03369617462158203,0.0011316344907898487
pytorch_allreduce,2,1073741824,0.8010344982147217,0.03596303751486383
pytorch_allreduce,4,1024,0.0014679908752441406,9.987597588903564e-05
pytorch_allreduce,4,32768,0.001505565643310547,0.00010635044425902752
pytorch_allreduce,4,1048576,0.002919769287109375,0.00013897366416479678
pytorch_allreduce,4,33554432,0.045693826675415036,0.002157102365171547
pytorch_allreduce,4,1073741824,1.1737639427185058,0.009582171325835808
pytorch_allreduce,8,1024,0.0024552345275878906,0.00010266116867450355
pytorch_allreduce,8,32768,0.0024950504302978516,0.000212309248040506
pytorch_allreduce,8,1048576,0.004478740692138672,0.00020233400265678715
pytorch_allreduce,8,33554432,0.057016611099243164,0.0033306181034810593
pytorch_allreduce,8,1073741824,1.3888978481292724,0.0482781322179114
pytorch_allreduce,16,1024,0.004923057556152344,0.0001873408420263257
pytorch_allreduce,16,32768,0.004813718795776367,0.00014031344782875637
pytorch_allreduce,16,1048576,0.007521724700927735,0.001461682445882702
pytorch_allreduce,16,33554432,0.06043391227722168,0.0021349899562327153
pytorch_allreduce,16,1073741824,1.512668752670288,0.05053838562435486
pytorch_allgather,2,1024,0.0007634639739990234,4.295887328962977e-05
pytorch_allgather,2,32768,0.0008292198181152344,5.957354688022845e-05
pytorch_allgather,2,1048576,0.0044402599334716795,0.00022134529212595807
pytorch_allgather,2,33554432,0.08336563110351562,0.0031250108695341765
pytorch_allgather,2,1073741824,2.0626644611358644,0.05092410605409056
pytorch_allgather,4,1024,0.0012752532958984375,8.499672837394983e-05
pytorch_allgather,4,32768,0.0014175891876220704,0.00017536482446060177
pytorch_allgather,4,1048576,0.007645463943481446,0.0002221220188876559
pytorch_allgather,4,33554432,0.15259189605712892,0.003431584777803811
pytorch_allgather,4,1073741824,3.789953184127808,0.09951271043280487
pytorch_allgather,8,1024,0.0022167205810546876,0.00011856338996444319
pytorch_allgather,8,32768,0.0025313377380371095,0.00024626847670056515
pytorch_allgather,8,1048576,0.014930057525634765,0.0005211962194767851
pytorch_allgather,8,33554432,0.29297213554382323,0.002817089379345229
pytorch_allgather,8,1073741824,7.873990392684936,0.17516227727864803
pytorch_allgather,16,1024,0.003823518753051758,0.0001787747022188253
pytorch_allgather,16,32768,0.004628705978393555,0.0004732678194281868
pytorch_allgather,16,1048576,0.028158950805664062,0.0007045537181856107
pytorch_allgather,16,33554432,0.5916223049163818,0.009092795836210634
pytorch_allgather,16,1073741824,62.2292959690094,6.199284800752031
pytorch_sendrecv,2,1024,0.00041208267211914065,0.00015770127302926367
pytorch_sendrecv,2,32768,0.0003925323486328125,0.00011441385425992383
pytorch_sendrecv,2,1048576,0.0016167163848876953,0.00022091701378511904
pytorch_sendrecv,2,33554432,0.026230764389038087,0.0017485254776506223
pytorch_sendrecv,2,1073741824,0.7144926071166993,0.0342860869124706
pytorch_sendrecv,4,1024,0.000499725341796875,0.00010111961275451217
pytorch_sendrecv,4,32768,0.00040149688720703125,9.73860954577977e-05
pytorch_sendrecv,4,1048576,0.0015969276428222656,9.846404443330736e-05
pytorch_sendrecv,4,33554432,0.02703824043273926,0.0023513118896581896
pytorch_sendrecv,4,1073741824,0.7329081535339356,0.02201217025694549
pytorch_sendrecv,8,1024,0.0005558967590332031,8.437061869822807e-05
pytorch_sendrecv,8,32768,0.0005797386169433594,9.056323999727223e-05
pytorch_sendrecv,8,1048576,0.001482105255126953,0.0002784440192178063
pytorch_sendrecv,8,33554432,0.027016496658325194,0.0031180957292133225
pytorch_sendrecv,8,1073741824,0.739848518371582,0.009135378724770918
pytorch_sendrecv,16,1024,0.0004612445831298828,0.00012528124793675786
pytorch_sendrecv,16,32768,0.0004802227020263672,0.00013075692188140882
pytorch_sendrecv,16,1048576,0.0014719486236572266,0.0002469858786803592
pytorch_sendrecv,16,33554432,0.029047250747680664,0.0011792712290350968
pytorch_sendrecv,16,1073741824,0.6941915512084961,0.052299255515906015
